PERMIT	DRILLER_NAME	COMPLETION_DATE	TOTAL_DEPTH	CASING_TYPE	CASING_DIAM	CASING_DEPTH	PUMPING_RATE	LEVEL_BEFORE	LEVEL_DURING	COLUMN_LENGTH
FR880780	"CLINE, ROBERT L."	7/3/1989	525	Steel	6	64	10	153	525	Not Available
FR880781	QUYNN WM BARTON	7/25/1989	120	Steel	6	55	150	12	120	Not Available
FR880782	AUSTIN GARVER	1/16/1990	300	Steel	6	41	Not Available	Not Available	Not Available	Not Available
FR880783	"GARVER, AUSTIN N."	8/16/1989	300	Steel	6	61	5	42	110	Not Available
FR880784	QUYNN WM BARTON	7/24/1989	160	Steel	6	40	10	27	160	Not Available
FR880785	"HOLLAND, LEO JR."	9/12/1989	100	Steel	6	42	30	30	100	Not Available
FR880786	"EASTERDAY, GEORGE F."	12/13/1989	300	Steel	6	26	5	60	142	Not Available
FR880787	"EASTERDAY, GEORGE F."	12/13/1989	300	Steel	6	31	5	61	137	Not Available
FR880788	QUYNN WM BARTON	7/28/1989	500	Steel	6	40	5	27	500	Not Available
FR880789	"CLINE, ROBERT L."	8/15/1989	200	Steel	6	42	4	46	200	Not Available
FR880790	"CLINE, ROBERT L."	7/22/1989	250	Steel	6	58	12	46	250	Not Available
FR880791	"GARVER, AUSTIN N."	8/22/1989	200	Steel	6	41	70	20	85	Not Available
FR880792	"GARVER, AUSTIN N."	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available
FR880794	"CLINE, ROBERT L."	8/1/1989	475	Steel	6	42	3	27	141	Not Available
FR880795	"GARVER, AUSTIN N."	8/14/1989	400	Steel	6	41	7	45	120	Not Available
FR880796	"CLINE, ROBERT L."	8/5/1989	250	Steel	6	64	12	30	250	Not Available
FR880797	"CLINE, ROBERT L."	8/5/1989	300	Steel	6	64	7	28	300	Not Available
FR880798	"CLINE, ROBERT L."	8/7/1989	575	Steel	6	42	2	25	165	Not Available
FR880799	"CLINE, ROBERT L."	8/5/1989	250	Steel	6	73	15	20	250	Not Available
FR880800	"MAYNE, RALPH"	7/28/1989	190	Plastic	6	30	5	25	118	Not Available
FR880801	"WOODWARD, DEAN J"	7/25/1989	500	Steel	6	21	1	20	500	Not Available
FR880802	"HARLEY, SHELDON L."	8/3/1989	410	Steel	6	30	3	26	125	Not Available
